1 31 2
2 35 2
3 39 2
4 43 2
4 46 2
5 47 2
5 50 2
6 51 2
7 55 2
8 58 2
8 61 2
9 62 2
10 68 2
11 71 2
11 73 2
12 76 2
13 77 2
14 80 2
15 83 2
15 85 2
16 90 2
17 92 2
18 98 2
19 100 2
20 103 2
21 105 2
22 109 2
24 114 2
25 116 2
27 121 2
31 1 -18
31 125 4
31 127 4
31 132 4
32 126 2
32 128 2
32 130 2
32 133 2
32 137 2
33 125 2
33 129 2
33 134 2
33 135 2
33 136 -2
34 126 2
34 128 2
34 129 -2
34 131 -2
34 134 -2
35 2 -16
35 139 4
35 141 4
35 146 4
36 140 2
36 142 2
36 144 2
36 147 2
37 139 2
37 145 -2
38 148 4
38 149 2
38 150 2
38 151 2
38 153 2
39 3 -14
39 155 4
39 157 4
40 156 2
40 158 2
40 159 2
41 155 2
41 156 -2
41 158 -2
42 160 4
42 161 2
42 162 2
42 163 2
43 4 -12
43 165 4
43 167 4
43 172 2
44 173 2
45 168 4
45 169 2
45 170 2
45 174 6
46 4 -6
46 172 2
47 5 -10
47 175 4
47 178 2
48 175 -2
48 179 2
49 176 4
49 177 2
49 180 4
50 5 -8
50 178 2
51 6 -14
51 181 4
51 183 4
52 182 2
52 184 2
52 185 2
53 181 2
53 182 -2
53 184 -2
54 186 4
54 187 2
54 188 2
54 189 2
55 7 -12
55 191 4
55 193 4
57 194 4
57 195 2
57 196 2
58 8 -10
58 198 4
58 201 2
59 198 -2
59 202 2
60 199 4
60 200 2
60 203 6
61 8 -6
61 201 2
62 9 -16
62 205 4
63 206 4
63 207 2
63 208 2
64 210 2
65 212 4
65 213 2
65 216 2
66 214 2
66 217 6
67 218 4
67 219 2
68 10 -10
68 220 4
69 220 -2
70 221 4
70 222 2
71 11 -8
71 224 2
72 223 4
72 225 6
73 11 -6
73 224 2
74 226 4
74 228 2
75 227 2
75 229 6
76 12 -18
76 231 4
77 13 -12
77 232 4
77 234 4
79 235 4
79 236 2
