0
3 2 2
-6.928203	0.000000

1	0.907073
4	0.420974

2	2.156907
5	0.577941

4 2 5
-9.656854	-0.000000

1	0.770076
6	0.637952

2	6.191687
7	2.641783
8	2.487579
3	2.169817
10	0.317762

5 4 8
-12.310734	0.000000

8	0.737224
1	0.638086
9	0.189970
18	0.115144

2	2.171333
10	1.665734
3	1.212753
11	1.033798
12	0.469710
13	0.386758
19	0.373486
20	0.021719

6 5 16
-14.928203	0.000000

12	0.777016
1	0.530712
13	0.284408
30	0.164203
32	0.082101

14	2.583151
2	2.394823
16	1.248524
3	1.145682
17	0.788356
18	0.701162
15	0.646523
34	0.453424
4	0.394178
35	0.391566
33	0.381736
19	0.251706
36	0.187876
37	0.050341
44	0.036378
38	0.031915

7 10 25
-17.525145	-0.000000

16	0.780611
1	0.442882
17	0.330101
50	0.185694
52	0.183283
18	0.096460
54	0.050971
53	0.048559
51	0.048559
84	0.029028

19	2.758370
2	2.003386
21	1.103567
20	0.978804
3	0.860261
22	0.830625
24	0.739159
55	0.552725
58	0.404176
4	0.377399
60	0.340265
59	0.335430
57	0.275154
26	0.261670
63	0.226084
23	0.199193
64	0.189006
25	0.164117
85	0.143296
62	0.109739
61	0.088771
67	0.086816
27	0.073581
87	0.020023
86	0.014274

8 14 46
-20.109358	0.000000

23	0.774992
1	0.377184
24	0.354000
79	0.196054
81	0.191583
25	0.150053
86	0.095792
84	0.073316
87	0.073316
82	0.073316
80	0.073316
157	0.041530
159	0.041530
85	0.004471

26	3.651851
2	2.189567
27	1.497422
29	1.250595
30	1.075780
32	0.923276
3	0.870336
88	0.826567
90	0.812574
35	0.493576
93	0.461017
28	0.431584
95	0.386694
94	0.376500
96	0.367829
31	0.363762
101	0.299664
97	0.280243
103	0.249349
102	0.241182
92	0.220752
89	0.211856
91	0.211856
4	0.211431
98	0.192747
37	0.178444
161	0.159730
112	0.145366
163	0.143485
162	0.133635
110	0.130038
111	0.127370
160	0.123830
108	0.111211
106	0.102296
100	0.094332
164	0.089557
107	0.077290
104	0.060900
33	0.048066
167	0.037744
109	0.037032
168	0.031317
166	0.028526
36	0.017231
105	0.016525

9 30 87
-22.685127	0.000000

31	0.754844
32	0.361393
1	0.322230
125	0.198127
127	0.192258
132	0.192010
33	0.179373
126	0.086078
128	0.086078
137	0.084021
130	0.083774
133	0.083774
34	0.055191
282	0.047326
286	0.046639
284	0.046639
135	0.027749
136	0.027749
134	0.025445
129	0.025445
138	0.021632
131	0.019575
291	0.015256
290	0.013278
289	0.013278
288	0.013095
285	0.012591
287	0.012408
283	0.012408
357	0.007399

35	8.464701
2	4.331024
36	3.753147
38	2.536838
39	2.448271
139	2.044767
141	1.991596
42	1.990337
3	1.626887
37	1.566106
178	1.315871
45	1.278632
47	1.093548
146	0.995180
40	0.955271
148	0.939587
50	0.843173
150	0.788823
149	0.761022
142	0.747906
140	0.747906
153	0.743704
147	0.743100
144	0.743100
151	0.731619
160	0.667265
5	0.589625
162	0.561119
152	0.554493
161	0.529456
163	0.525703
154	0.512226
155	0.497888
157	0.481302
180	0.452221
172	0.443035
49	0.441559
292	0.415342
294	0.413715
164	0.380117
179	0.370572
168	0.341782
295	0.324147
48	0.319725
174	0.308171
297	0.285596
298	0.282342
170	0.278756
41	0.269772
299	0.259593
169	0.258873
296	0.256339
315	0.247236
301	0.243726
175	0.221158
300	0.214959
43	0.214355
303	0.204735
173	0.192704
305	0.181195
304	0.166477
46	0.165740
4	0.147293
44	0.143165
307	0.128335
159	0.123732
158	0.122977
156	0.122977
165	0.119931
358	0.115183
310	0.097408
316	0.093777
312	0.081106
311	0.077982
317	0.071581
309	0.066482
306	0.066308
302	0.066128
167	0.064934
171	0.059191
177	0.058974
145	0.044077
176	0.036246
360	0.027857
314	0.020930
313	0.019543
359	0.010383

10 46 162
-25.255006	-0.000000

43	0.737553
44	0.364276
1	0.280705
189	0.198317
45	0.197134
191	0.191487
196	0.190976
205	0.095488
190	0.093495
192	0.093495
206	0.089469
202	0.089469
194	0.089469
197	0.089469
46	0.088919
495	0.050461
506	0.049153
499	0.049153
497	0.049153
508	0.047845
208	0.040769
193	0.040258
207	0.040258
200	0.040258
198	0.040258
195	0.033428
203	0.032917
509	0.019325
510	0.019325
504	0.019325
498	0.019325
507	0.019325
512	0.018954
514	0.018954
502	0.018954
500	0.018954
496	0.018954
210	0.016714
691	0.010695
693	0.010695
695	0.005348
204	0.004026
201	0.004026
511	0.001308
503	0.001308
505	0.001308

47	11.657565
48	5.425155
2	5.208599
52	3.326460
51	3.107200
211	2.931642
213	2.837198
218	2.831716
49	2.648864
272	2.556455
55	2.540076
65	2.356762
61	2.311485
3	1.875330
59	1.811013
278	1.659454
64	1.435048
53	1.404391
214	1.245110
212	1.245110
223	1.207454
219	1.205176
216	1.205175
5	1.203625
225	1.154782
273	1.005521
227	0.971201
63	0.944223
226	0.930736
62	0.929856
230	0.913907
279	0.910587
231	0.888985
228	0.887026
244	0.868651
50	0.808919
261	0.805397
6	0.796705
246	0.737412
274	0.729905
235	0.726576
237	0.697366
249	0.690060
245	0.684265
229	0.672885
515	0.672706
247	0.666707
517	0.660414
519	0.660414
66	0.655251
56	0.643948
564	0.618830
233	0.603526
232	0.600496
572	0.591004
265	0.583367
54	0.572466
256	0.535010
248	0.487699
258	0.452433
250	0.445923
275	0.430942
264	0.416538
259	0.413318
257	0.405049
525	0.398421
222	0.394110
221	0.394110
262	0.389880
57	0.376417
220	0.364412
215	0.364412
527	0.350032
242	0.347485
528	0.342282
534	0.337165
529	0.315235
566	0.315058
60	0.311275
526	0.307485
224	0.305869
267	0.298433
530	0.295061
535	0.292054
536	0.287802
532	0.282254
217	0.279964
277	0.277418
276	0.276805
253	0.274922
260	0.274686
542	0.273000
251	0.263326
238	0.255294
236	0.255294
555	0.246737
243	0.246013
240	0.246013
531	0.245268
537	0.245268
553	0.242918
544	0.239638
533	0.238005
545	0.233470
538	0.218635
546	0.215648
524	0.215470
543	0.209480
548	0.199933
567	0.197007
522	0.184836
523	0.184836
521	0.182023
234	0.180799
518	0.176419
520	0.173605
516	0.173605
547	0.171150
569	0.161977
573	0.160945
568	0.150560
268	0.148643
558	0.137445
697	0.136564
550	0.132412
539	0.131586
541	0.128502
280	0.124436
699	0.124159
58	0.121952
263	0.119636
700	0.119323
560	0.115967
552	0.113602
698	0.112899
270	0.112020
559	0.108544
561	0.108256
696	0.101594
551	0.101251
255	0.090216
701	0.085738
269	0.084997
252	0.078147
254	0.078117
562	0.077724
557	0.075103
554	0.068052
556	0.067765
549	0.056681
4	0.053087
710	0.051826
571	0.047618
703	0.045177
704	0.041237
707	0.039490
706	0.036429
570	0.034964
705	0.033402
563	0.032771
574	0.013362
241	0.011916

11 94 283
-27.820611	-0.000000

57	0.711763
58	0.359289
1	0.244567
59	0.205201
285	0.194620
287	0.187238
292	0.186515
301	0.186473
60	0.109146
288	0.096530
286	0.096530
293	0.091337
290	0.091337
310	0.091072
298	0.091030
302	0.091030
836	0.051459
840	0.049704
838	0.049704
854	0.049626
847	0.049626
294	0.048836
289	0.048836
849	0.048088
870	0.047983
313	0.047364
307	0.047364
303	0.047056
296	0.047056
291	0.041454
311	0.039217
299	0.038951
61	0.034477
839	0.023014
841	0.022494
837	0.022494
871	0.022421
868	0.022421
852	0.022344
848	0.022344
850	0.022316
845	0.022316
861	0.021874
855	0.021796
843	0.021796
873	0.021534
875	0.021506
863	0.021506
309	0.017653
306	0.016930
305	0.016930
304	0.015151
295	0.015151
1314	0.012305
314	0.012195
1320	0.012122
1316	0.012122
1318	0.012103
1327	0.011863
308	0.011430
312	0.011430
300	0.009958
297	0.009958
867	0.007736
859	0.007585
858	0.007585
865	0.007557
872	0.007557
860	0.007367
857	0.007367
851	0.006886
856	0.006669
842	0.006669
877	0.006014
874	0.005941
866	0.005941
869	0.005752
864	0.005752
876	0.005724
862	0.005724
844	0.005131
853	0.005131
846	0.004914
1328	0.003545
1324	0.003488
1325	0.003488
1326	0.003469
1323	0.003469
1322	0.003412
1319	0.003286
1317	0.003286
1321	0.003229
1315	0.003229
1461	0.001924

62	5.928855
63	2.850570
414	2.370509
2	2.352877
82	1.748371
67	1.675722
403	1.607211
315	1.532076
64	1.517388
77	1.510944
317	1.476061
322	1.471284
66	1.423017
85	1.415286
71	1.197881
6	1.017788
415	0.913834
75	0.912877
3	0.820089
81	0.787630
68	0.743793
331	0.735545
404	0.721916
5	0.707470
318	0.706242
316	0.706242
78	0.689593
83	0.679846
65	0.678345
323	0.672697
320	0.672697
332	0.671915
328	0.671915
416	0.643616
80	0.572907
989	0.552271
337	0.530207
389	0.485621
72	0.463986
339	0.446690
980	0.426716
338	0.425969
978	0.425862
342	0.420390
363	0.415078
395	0.414274
407	0.413927
1003	0.412896
393	0.411963
346	0.407580
340	0.403784
343	0.401603
406	0.395331
86	0.387119
349	0.383571
878	0.375299
351	0.366548
356	0.364704
880	0.364368
882	0.364368
889	0.364138
365	0.354875
69	0.354359
891	0.353743
368	0.333411
364	0.325537
369	0.320006
366	0.313650
341	0.307073
334	0.301988
324	0.300592
319	0.300592
333	0.298580
326	0.298580
382	0.284180
991	0.279998
345	0.272081
344	0.269187
73	0.267708
347	0.261845
420	0.250164
321	0.248783
390	0.248285
417	0.247464
384	0.245085
329	0.242764
348	0.232743
367	0.232694
387	0.226744
405	0.215844
383	0.214947
385	0.213416
409	0.210267
418	0.210101
79	0.207346
371	0.207307
370	0.205028
392	0.204058
419	0.200508
84	0.195436
898	0.183140
76	0.177502
375	0.176452
373	0.173331
900	0.161035
1004	0.158357
352	0.156437
350	0.156437
901	0.156108
907	0.154090
910	0.151990
992	0.149217
958	0.148965
386	0.148907
960	0.148853
357	0.147541
354	0.147541
361	0.147018
902	0.144458
881	0.141402
893	0.140582
890	0.140582
892	0.140539
887	0.140539
899	0.139530
883	0.138477
879	0.138477
895	0.137618
885	0.137618
897	0.137254
388	0.134068
398	0.133469
908	0.133101
912	0.132863
934	0.132722
909	0.131137
903	0.130686
921	0.128583
919	0.126539
905	0.126101
982	0.124383
74	0.124239
914	0.123180
336	0.123053
397	0.122053
983	0.118104
936	0.117278
979	0.115231
981	0.114913
400	0.114528
394	0.112199
396	0.112167
937	0.111676
943	0.111559
391	0.110388
904	0.109433
911	0.109355
70	0.107071
938	0.105063
906	0.104770
916	0.103149
985	0.100347
4	0.099783
935	0.099461
401	0.098675
915	0.098586
913	0.098508
939	0.096841
944	0.095558
922	0.095344
1369	0.095273
945	0.095266
917	0.094530
986	0.091877
941	0.091308
399	0.090145
918	0.090098
984	0.090075
920	0.089361
380	0.088911
924	0.079111
951	0.077946
378	0.077930
381	0.077926
940	0.077786
946	0.077786
1329	0.076821
1331	0.076564
926	0.076141
928	0.076141
994	0.075619
942	0.075354
965	0.074741
1363	0.072739
374	0.072643
376	0.072630
974	0.071846
967	0.069058
947	0.068657
953	0.068076
954	0.064596
1334	0.062056
987	0.061946
963	0.061893
966	0.061867
372	0.060987
955	0.060204
959	0.059485
961	0.059362
969	0.058864
988	0.057159
952	0.056725
1336	0.055453
972	0.054985
1339	0.054939
957	0.054615
968	0.054152
970	0.052909
1338	0.052472
402	0.051931
1337	0.051903
950	0.049449
1345	0.049163
1340	0.048602
1371	0.048241
1335	0.048087
411	0.047773
948	0.047710
360	0.046441
359	0.046441
1342	0.045342
1344	0.045288
358	0.045059
353	0.045059
956	0.044290
1343	0.041942
1347	0.041334
1341	0.041062
999	0.040445
995	0.039019
971	0.038604
1333	0.038268
1354	0.037480
1349	0.037221
1352	0.036670
362	0.035957
1350	0.035551
973	0.035260
355	0.035191
412	0.034545
1348	0.033360
410	0.033197
1001	0.032324
997	0.030808
1364	0.029978
1005	0.029641
327	0.029404
330	0.029404
1000	0.027562
1366	0.025883
996	0.025385
933	0.024511
1365	0.023218
1462	0.022148
1355	0.021415
931	0.020335
932	0.020335
927	0.020165
413	0.020020
930	0.019876
929	0.019707
925	0.019707
1351	0.019226
1357	0.018816
1358	0.018270
1359	0.016914
1356	0.016368
1361	0.015653
975	0.015192
923	0.014864
1360	0.013344
1346	0.010581
977	0.010561

1
3 2 2
-12.928203	6.000000

1	0.907073
4	0.420974

2	2.702001
5	0.387990

4 2 5
-17.656854	8.000000

1	0.770076
6	0.637952

2	3.186509
7	1.367236
3	0.955697
8	0.636277
10	0.072071

5 4 8
-22.310734	10.000000

8	0.737224
1	0.638086
9	0.189970
18	0.115144

2	2.684826
10	2.073192
3	1.247658
11	0.612553
