1 1 14
2 2 12
3 3 14
4 4 14
5 5 10
6 6 12
7 7 12
8 8 14
9 9 8
10 10 10
11 11 12
12 12 6
13 13 8
14 14 4
16 16 6
16 17 4
17 16 4
17 17 6
17 18 4
18 17 4
18 18 2
19 19 4
19 20 4
20 19 4
20 20 4
21 21 12
22 22 6
22 23 4
23 22 4
23 23 2
24 24 14
25 25 6
26 26 14
27 27 2
28 28 2
28 29 4
29 28 4
29 29 -2
30 30 10
31 31 4
32 32 12
34 34 12
35 35 12
36 36 12
37 37 2
38 38 14
40 40 8
41 41 -2
42 42 10
43 43 10
44 44 10
45 45 12
46 46 -6
47 47 6
48 48 8
49 49 4
50 50 -2
50 51 2
50 53 2
51 50 2
51 51 -2
51 52 2
51 53 -2
51 54 -2
52 51 2
52 52 -2
52 53 2
52 54 4
53 50 2
53 51 -2
53 52 2
53 53 -2
53 54 -2
54 51 -2
54 52 4
54 53 -2
54 54 -6
55 55 -4
56 56 -4
57 57 -4
58 59 2
58 60 2
59 58 2
59 60 4
59 61 6
60 58 2
60 59 4
60 61 6
61 59 2
61 60 2
62 62 -6
63 63 2
63 64 4
64 63 4
64 64 6
65 65 6
66 66 -6
67 67 2
68 68 -10
69 69 -2
69 70 4
70 69 4
70 70 2
71 71 4
73 73 -12
74 74 4
75 75 4
78 78 2
80 80 -2
81 81 -2
82 82 -2
83 83 -6
84 84 -14
85 85 -4
86 86 -6
87 87 -6
88 88 -10
89 89 -12
89 89 0
