2 44 2
3 43 -2
3 45 2
4 44 -2
4 46 2
5 45 -2
6 46 -2
7 48 2
8 47 -2
8 49 2
8 53 2
8 60 -2
9 48 -2
9 50 2
9 57 2
10 49 -2
10 50 -2
10 62 2
10 66 2
11 52 -2
11 54 2
11 64 -2
12 53 -2
12 56 -2
12 58 2
12 65 -2
12 66 -2
13 54 -2
13 61 -2
14 57 -2
14 58 -2
14 62 -2
15 68 2
16 67 -2
16 69 2
16 72 2
16 78 -2
17 68 -2
17 76 2
18 69 -2
18 80 2
19 71 -2
19 73 2
19 82 -2
19 90 2
19 95 -2
20 72 -2
20 73 -2
20 75 -2
20 79 -2
20 80 -2
20 93 2
20 102 -2
21 76 -2
22 89 -2
22 96 -2
23 90 -2
23 92 -2
23 93 -2
23 100 -2
24 104 2
25 103 -2
25 105 2
25 108 2
25 113 -2
26 104 -2
26 105 -2
26 111 2
27 107 -2
27 114 -2
27 121 2
27 125 -2
28 108 -2
28 110 -2
28 111 -2
28 128 -2
29 120 -2
29 121 -2
29 123 -2
29 137 -2
30 135 -2
31 140 2
32 139 -2
32 143 2
32 147 -2
33 140 -2
34 142 -2
34 143 -2
34 145 -2
34 154 -2
35 152 -2
35 160 -2
36 165 2
37 164 -2
37 165 -2
37 169 -2
38 167 -2
38 173 -2
40 178 -2
40 180 -2
41 185 -2
43 2 -36
43 3 -64
43 4 -84
43 5 -96
43 6 -100
43 261 -4
43 272 -4
43 278 -4
44 261 4
44 262 -4
44 273 -4
44 279 -4
45 261 4
45 262 4
45 263 -4
45 272 8
45 278 4
45 279 4
45 280 -4
46 261 -4
46 262 4
46 263 8
46 273 12
46 278 8
46 279 4
46 280 8
47 1 -20
47 7 -64
47 8 -56
47 9 -72
47 10 -80
47 190 2
47 192 2
47 194 2
47 197 2
47 202 2
47 206 2
47 314 -4
47 320 -4
48 195 4
48 203 4
48 210 4
48 314 4
48 315 -4
48 321 -4
49 191 2
49 201 2
49 204 2
49 314 4
49 315 4
49 320 8
49 321 4
50 194 2
50 197 2
50 200 -2
50 203 -2
50 207 -2
50 314 -4
50 315 8
50 320 4
50 321 8
51 190 2
51 192 -2
51 193 2
51 198 -2
51 199 2
52 1 -20
52 8 -28
52 11 -96
52 12 -60
52 13 -64
52 189 -6
52 191 -4
52 193 2
52 196 -4
52 198 2
52 200 2
52 205 -4
52 207 2
52 208 2
52 355 -4
52 359 -4
53 190 -4
53 192 -4
53 194 -2
53 197 -2
53 201 2
53 202 -2
53 204 2
53 206 -2
53 355 4
53 356 -4
54 193 -4
54 195 -2
54 196 2
54 198 -4
54 200 -2
54 207 -2
54 208 -6
54 210 -4
54 355 4
54 356 8
54 359 12
55 190 -2
55 192 2
55 194 2
55 197 -2
55 200 2
55 201 2
55 204 -2
55 207 -2
56 1 -20
56 9 -24
56 12 -40
56 14 -96
56 190 -2
56 191 -2
56 192 -2
56 194 -2
56 197 -2
56 201 -2
56 202 -2
56 204 -2
56 206 -2
56 369 -4
57 194 -2
57 195 -4
57 197 -2
57 200 -2
57 203 -6
57 207 -2
57 210 -4
57 369 4
58 200 -2
58 201 -2
58 202 -2
58 203 -2
58 204 -2
58 205 4
58 206 -2
58 207 -2
58 369 8
59 190 -2
59 192 2
59 193 -4
59 194 -2
59 197 2
59 198 4
59 199 -2
59 201 -2
59 202 2
59 204 2
59 206 -2
59 209 2
60 1 -20
60 8 -8
60 190 2
60 191 -2
60 192 2
61 1 -20
61 10 -20
61 13 -64
61 14 -36
61 193 -4
61 195 -2
61 196 -2
61 198 -4
61 200 -2
61 207 -2
61 208 -2
61 373 -4
62 194 -2
62 197 -2
62 201 -2
62 202 -2
62 204 -2
62 206 -2
62 373 8
63 190 2
63 192 -2
63 194 -2
63 197 2
63 199 -4
63 200 -6
63 201 -2
63 202 -4
63 204 2
63 206 4
63 207 6
63 209 -4
64 1 -20
64 9 -12
64 11 -16
64 189 -2
64 193 2
64 195 2
64 196 -2
64 198 2
65 1 -20
65 10 -16
65 12 -24
65 190 -2
65 192 -2
65 201 2
65 204 2
65 205 -4
66 191 -2
66 200 2
66 202 -2
66 203 2
66 206 -2
66 207 2
67 2 -18
67 15 -84
67 16 -48
67 17 -60
67 18 -64
67 212 2
67 214 2
67 216 2
67 219 2
67 223 2
67 394 -4
67 398 -4
68 217 4
68 224 4
68 394 4
68 395 -4
69 213 2
69 221 -2
69 222 2
69 224 -2
69 394 4
69 395 8
69 398 12
70 212 2
70 214 -2
70 215 2
70 220 -2
70 226 2
70 227 2
70 229 4
70 232 2
70 233 2
71 2 -18
71 3 -16
71 16 -48
71 19 -80
71 20 -48
71 211 -6
71 213 -4
71 215 2
71 218 -4
71 220 2
71 221 2
71 222 -2
71 236 2
71 238 2
71 240 2
71 243 2
71 261 -2
71 417 -4
72 212 -4
72 214 -4
72 216 -2
72 219 -2
72 221 -2
72 222 2
72 223 -2
72 224 -2
72 241 4
72 262 -2
72 417 4
73 215 -4
73 217 -2
73 218 2
73 220 -4
73 221 -2
73 222 2
73 223 -4
73 237 2
73 240 -2
73 243 -2
73 263 -2
73 417 8
74 212 -2
74 214 2
74 216 2
74 219 -2
74 221 2
74 222 2
74 245 2
74 246 2
74 248 4
74 250 2
75 2 -18
75 4 -14
75 17 -40
75 20 -32
75 21 -108
75 212 -2
75 213 -2
75 214 -2
75 215 -2
75 216 -2
75 217 -2
75 219 -2
75 220 -2
75 223 -2
75 252 2
75 254 2
75 255 2
75 424 -4
76 216 -4
76 217 -4
76 219 -4
76 224 -4
76 255 -4
76 424 8
77 212 -2
77 214 2
77 215 -4
77 216 -2
77 219 2
77 220 4
77 221 -2
77 222 -2
77 257 2
77 258 2
77 260 4
77 274 2
78 2 -18
78 5 -8
78 16 -16
78 212 2
78 213 -2
78 214 2
78 262 2
79 2 -18
79 5 -12
79 18 -64
79 20 -24
79 212 -2
79 214 -2
79 215 -2
79 218 -2
79 220 -2
79 221 -2
79 222 2
79 279 2
80 213 -2
80 221 2
80 222 -2
80 223 -4
80 224 2
80 267 -4
80 280 4
81 212 2
81 214 -2
81 215 -2
81 216 -4
81 219 4
81 220 2
81 221 -4
81 222 -4
81 269 2
81 270 2
81 271 6
81 277 -4
82 2 -18
82 6 -20
82 17 -24
82 19 -16
82 211 -2
82 215 2
82 217 2
82 218 -2
82 220 2
82 273 2
82 275 -2
83 225 -4
83 226 -2
83 227 -2
83 231 -2
83 232 2
83 233 2
83 234 6
83 236 2
83 238 -2
83 239 2
83 264 -6
84 226 -2
84 227 -2
84 244 2
85 226 -2
85 227 -2
85 229 -4
85 231 4
85 252 2
85 254 -2
85 274 -2
86 225 2
86 228 -2
86 229 -2
86 230 -2
86 256 2
87 229 2
87 232 -2
87 233 -2
87 234 -6
87 266 2
87 276 2
88 226 2
88 227 2
88 231 -4
88 232 -2
88 233 -2
88 268 2
89 3 -16
89 19 -20
89 22 -96
89 23 -36
89 235 -6
89 237 -4
89 241 -2
89 242 -4
89 272 -2
89 440 -4
90 236 -4
90 238 -4
90 240 -4
90 243 -4
90 273 -2
90 440 8
91 236 -2
91 238 2
