0
3 2 2
-6.928203	-0.000000

4	0.988244
1	0.152882

5	0.448917
2	0.328630

4 4 4
-6.928203	0.000000

10	0.893431
8	0.414643
7	0.170745
2	0.026414

6	0.478202
9	0.345626
4	0.083373
1	0.025374

5 4 8
-12.310734	0.000000

18	0.881818
8	0.355023
9	0.308778
1	0.031825

12	0.937891
10	0.673557
20	0.660134
19	0.585875
13	0.275701
11	0.239372
2	0.148031
3	0.142019

6 3 10
-13.856406	0.000000

38	0.955069
19	0.295500
4	0.022857

12	0.862051
31	0.821952
30	0.790326
42	0.741338
32	0.585898
22	0.542697
13	0.436246
25	0.114685
1	0.100424
6	0.083955

7 10 26
-17.525145	-0.000000

84	0.794315
50	0.315434
53	0.259868
51	0.259868
52	0.249435
54	0.193869
16	0.117233
18	0.105744
17	0.098580
1	0.007437

62	1.816553
66	1.572239
63	0.835387
87	0.813233
86	0.784905
55	0.773129
22	0.707738
85	0.692925
23	0.606428
19	0.558586
59	0.392881
27	0.348135
65	0.337371
67	0.330627
58	0.304764
57	0.287309
25	0.243833
20	0.224998
64	0.208204
61	0.147080
26	0.136878
24	0.121823
21	0.104489
3	0.061926
2	0.061525
4	0.053944

8 16 42
-19.238937	0.000000

167	0.622165
180	0.538500
166	0.319453
106	0.288748
165	0.249919
168	0.160321
108	0.128613
109	0.111860
110	0.097174
107	0.074405
105	0.049420
35	0.045099
33	0.019896
34	0.017305
36	0.011529
4	0.001784

175	0.810646
126	0.503183
172	0.435518
83	0.408654
131	0.376222
171	0.334414
159	0.313646
80	0.294549
82	0.245186
158	0.238304
157	0.233566
84	0.174018
133	0.170187
123	0.155202
125	0.154965
121	0.134828
127	0.129662
81	0.124006
170	0.116697
176	0.084967
86	0.081243
50	0.078984
47	0.078590
45	0.071920
136	0.055418
79	0.050390
87	0.043590
23	0.043359
85	0.042568
124	0.039799
138	0.037621
122	0.034743
174	0.034618
173	0.033821
24	0.029118
120	0.024759
43	0.021058
135	0.017523
53	0.016965
132	0.014144
128	0.013616
129	0.011843

9 30 85
-22.685127	-0.000000

357	0.715787
282	0.283419
287	0.231234
283	0.231234
286	0.216959
284	0.216959
285	0.213553
288	0.164774
289	0.147092
290	0.147092
125	0.102764
129	0.089132
134	0.089132
132	0.086606
126	0.079712
128	0.079712
127	0.075160
137	0.075047
136	0.073022
135	0.073022
130	0.063601
133	0.063601
131	0.061528
138	0.056863
291	0.044272
31	0.037151
33	0.033890
34	0.032560
32	0.030825
1	0.001826

302	1.572493
315	1.565445
307	0.922220
303	0.805656
172	0.643172
178	0.618231
155	0.608513
316	0.538831
179	0.531101
361	0.510830
360	0.508205
156	0.493085
158	0.493085
359	0.487492
292	0.476344
157	0.471290
358	0.429918
159	0.357207
175	0.344156
294	0.337612
139	0.334543
304	0.329461
309	0.276109
298	0.269424
173	0.265100
311	0.262766
296	0.252121
141	0.246911
300	0.244507
310	0.227094
39	0.218475
176	0.218363
306	0.210504
314	0.207424
41	0.195586
295	0.191125
160	0.181436
40	0.180806
35	0.179695
163	0.176526
146	0.144669
165	0.143672
47	0.136098
317	0.133245
142	0.120964
140	0.120964
48	0.117079
169	0.110954
153	0.110615
144	0.105873
147	0.105873
152	0.100888
43	0.100842
313	0.100716
36	0.096854
149	0.095847
305	0.094905
168	0.093766
180	0.078127
174	0.075719
46	0.071474
148	0.070536
301	0.064213
37	0.056257
50	0.054796
177	0.053931
161	0.047955
164	0.047173
162	0.045262
167	0.044932
171	0.041588
44	0.041357
154	0.035791
49	0.031611
45	0.031247
42	0.026773
299	0.025344
38	0.022873
150	0.019363
308	0.018518
145	0.014937
3	0.013577
2	0.013192
5	0.012069
4	0.011188

10 10 88
-24.621468	0.000000

710	0.664264
572	0.534870
573	0.465198
279	0.187290
278	0.107670
280	0.081447
275	0.047947
65	0.019304
66	0.016789
6	0.000865

627	2.387678
598	1.714741
692	1.685593
725	1.680569
694	1.653465
497	1.649027
693	1.626015
499	1.532954
691	1.526367
722	1.491520
496	1.394756
495	1.394272
506	1.252498
509	1.233799
508	1.214908
695	1.140227
512	1.136316
189	0.961636
355	0.961287
498	0.916554
191	0.888407
356	0.836071
507	0.782043
196	0.781252
631	0.701878
202	0.700498
320	0.690360
634	0.676603
190	0.631385
620	0.609392
623	0.600491
321	0.600435
192	0.594150
635	0.588469
511	0.569482
624	0.522272
43	0.513309
510	0.507747
197	0.503436
205	0.462125
194	0.428704
514	0.419332
317	0.376858
200	0.374899
352	0.361551
44	0.336527
503	0.283160
362	0.282579
206	0.281712
195	0.272645
198	0.262481
363	0.245770
341	0.245343
208	0.244237
45	0.222668
193	0.221973
342	0.213385
199	0.202392
203	0.187468
209	0.157362
79	0.151724
504	0.147079
92	0.145561
80	0.131961
46	0.129635
93	0.126601
502	0.121131
207	0.114372
201	0.109974
210	0.100461
95	0.086173
82	0.061886
365	0.060653
344	0.053830
204	0.048387
703	0.035865
505	0.032660
501	0.032015
1	0.028818
98	0.025331
88	0.021993
513	0.019665
553	0.014118
10	0.013601
12	0.013049
556	0.012025
554	0.012005
555	0.011437

11 94 287
-27.820611	0.000000

1461	0.641635
1314	0.253827
1315	0.206510
1321	0.206510
1320	0.192669
1316	0.192669
1319	0.187568
1317	0.187568
1318	0.186205
1322	0.145353
1326	0.126411
1323	0.126411
1324	0.119947
1325	0.119947
1327	0.106106
1328	0.101005
836	0.091447
842	0.078733
856	0.078733
847	0.075283
854	0.075283
851	0.074456
841	0.069691
837	0.069691
861	0.065597
840	0.063300
838	0.063300
857	0.062657
860	0.062657
872	0.062075
865	0.062075
839	0.061721
871	0.061322
868	0.061322
870	0.058657
859	0.058502
858	0.058502
855	0.053615
843	0.053615
846	0.050586
848	0.049340
852	0.049340
853	0.046430
844	0.046430
862	0.046032
876	0.046032
845	0.045645
850	0.045645
873	0.044664
849	0.042980
864	0.042337
869	0.042337
874	0.041754
866	0.041754
875	0.041091
863	0.041091
867	0.038151
877	0.033386
285	0.032037
289	0.028283
294	0.028283
292	0.027602
304	0.026444
295	0.026444
301	0.025345
309	0.024779
313	0.024362
307	0.024362
286	0.024173
288	0.024173
287	0.022587
302	0.022523
298	0.022523
300	0.022035
297	0.022035
296	0.021603
303	0.021603
314	0.020872
310	0.020265
305	0.019764
306	0.019764
293	0.019763
290	0.019763
291	0.018833
308	0.018114
312	0.018114
311	0.017670
299	0.017168
57	0.011431
59	0.010481
61	0.010160
60	0.009891
58	0.009422
1	0.000459

1363	3.255590
1346	3.049387
1369	2.213355
1347	1.636152
1003	1.517897
1352	1.370575
978	1.270671
1364	1.266794
924	1.182860
981	1.031168
979	1.031074
980	0.985684
925	0.951980
929	0.951980
958	0.917504
928	0.888699
926	0.888699
989	0.876375
927	0.873653
1367	0.818908
1466	0.778382
1465	0.773398
1464	0.768643
1348	0.760262
992	0.753279
982	0.750495
1463	0.735995
1354	0.733829
1329	0.717302
974	0.712527
930	0.660207
1462	0.648866
1371	0.640054
1004	0.619671
960	0.606232
414	0.604701
932	0.582715
931	0.582715
416	0.521012
975	0.513348
1365	0.512647
1331	0.501834
878	0.499966
389	0.485257
403	0.460534
1358	0.449395
996	0.424738
1337	0.424653
889	0.423607
349	0.416662
1339	0.414613
405	0.412731
934	0.410829
965	0.409276
1356	0.407762
1360	0.406020
1373	0.399365
939	0.394448
943	0.392673
1335	0.383745
404	0.382031
1349	0.371273
995	0.365727
358	0.358227
353	0.358227
1341	0.357444
882	0.349163
880	0.349163
1355	0.348962
1372	0.348489
356	0.347324
961	0.344597
959	0.329413
1351	0.318220
350	0.316892
352	0.316892
1343	0.314148
1362	0.313911
361	0.298134
351	0.297157
963	0.292031
1334	0.289287
359	0.289279
360	0.289279
983	0.282893
393	0.278431
966	0.278283
986	0.275405
891	0.272544
390	0.267213
991	0.260305
315	0.259705
357	0.248344
354	0.248344
415	0.246735
355	0.239304
1333	0.238702
396	0.226323
394	0.226318
994	0.224717
322	0.221429
362	0.220668
395	0.216460
948	0.213788
417	0.212883
976	0.207493
1368	0.201989
954	0.189982
317	0.187178
972	0.183630
919	0.182510
935	0.177649
912	0.177025
883	0.176246
879	0.176246
933	0.173431
938	0.172871
952	0.172798
907	0.171021
420	0.167909
956	0.167513
971	0.167262
940	0.167240
944	0.165887
946	0.165570
397	0.165244
901	0.163912
998	0.158958
917	0.155185
968	0.153127
911	0.152640
1375	0.151918
391	0.151334
899	0.151326
885	0.151321
895	0.151321
881	0.148676
1366	0.146794
67	0.146020
373	0.144287
951	0.143944
893	0.137118
890	0.137118
69	0.132568
906	0.128970
967	0.128719
887	0.127846
892	0.127846
70	0.126802
904	0.125906
318	0.125003
316	0.125003
62	0.123083
418	0.121094
950	0.121087
68	0.119396
988	0.118552
897	0.116350
1005	0.115552
398	0.114458
332	0.113833
328	0.113833
1350	0.113422
401	0.111419
320	0.108120
323	0.108120
898	0.107838
1344	0.107574
1000	0.104622
1345	0.104072
77	0.101128
331	0.100900
1361	0.099400
375	0.097314
363	0.093868
368	0.090940
366	0.090893
79	0.090689
999	0.090133
78	0.084022
324	0.080499
319	0.080499
407	0.077862
387	0.077542
921	0.077504
1370	0.077436
72	0.076483
63	0.074710
984	0.074365
987	0.073118
985	0.070003
386	0.068963
915	0.068892
334	0.066927
85	0.066907
922	0.066700
343	0.066509
383	0.065033
326	0.064400
333	0.064400
380	0.063988
918	0.063621
342	0.062988
411	0.062331
977	0.059384
1342	0.058716
973	0.058607
914	0.057927
86	0.057691
64	0.057587
347	0.055280
1338	0.055142
936	0.054657
82	0.053987
941	0.053660
376	0.053365
382	0.053042
909	0.052854
341	0.052820
410	0.052815
338	0.052129
374	0.052119
945	0.051944
902	0.048244
937	0.048209
1340	0.047192
378	0.045516
916	0.045084
329	0.044432
381	0.044367
321	0.043461
947	0.042214
73	0.041916
913	0.041879
406	0.041554
942	0.041529
957	0.040863
392	0.040132
1002	0.038972
337	0.037555
76	0.035924
900	0.035379
1353	0.034917
886	0.030327
894	0.030327
399	0.030075
419	0.029787
402	0.029554
372	0.029448
908	0.029355
81	0.028864
923	0.028855
400	0.028284
969	0.027516
1359	0.026664
888	0.026092
905	0.025648
371	0.025629
65	0.025605
345	0.025496
364	0.025311
369	0.024797
367	0.024636
370	0.024583
388	0.024225
74	0.023884
409	0.023706
348	0.023641
365	0.023347
413	0.022949
83	0.021996
903	0.021711
990	0.021489
336	0.020611
84	0.017478
80	0.016791
75	0.016535
346	0.016372
1336	0.016324
993	0.015253
1357	0.015119
955	0.015067
339	0.014504
71	0.013921
1374	0.013808
384	0.013113
66	0.011871

-1
3 2 2
-6.928203	-0.000000

4	0.988244
1	0.152882

5	0.380216
2	0.101879

4 4 4
-6.928203	0.000000

7	0.675661
10	0.661949
8	0.307212
2	0.104525

9	0.406609
6	0.406609
4	0.094354
1	0.054475

5 4 8
-12.310734	-0.000000

18	0.881818
8	0.355023
9	0.308778
1	0.031825

20	0.541627
19	0.480699
13	0.226207
11	0.196399
10	0.139000
12	0.137303
2	0.035128
3	0.018340

6 3 9
-13.856406	0.000000

38	0.955069
19	0.295500
4	0.022857

31	0.781065
42	0.704462
30	0.418572
22	0.188760
12	0.138182
25	0.108981
6	0.029201
32	0.028039
1	0.010688

7 10 22
-17.525145	-0.000000

84	0.794315
50	0.315434
53	0.259868
51	0.259868
52	0.249435
54	0.193869
16	0.117233
18	0.105744
17	0.098580
1	0.007437

63	0.523826
87	0.509934
86	0.492171
85	0.434495
62	0.251790
59	0.217944
65	0.211547
67	0.207318
58	0.191101
64	0.130553
55	0.114967
61	0.092226
26	0.085829
19	0.083748
22	0.083149
24	0.076388
21	0.065520
23	0.064241
20	0.042105
66	0.040892
60	0.025813
2	0.010260

8 16 43
-19.238937	0.000000

167	0.559486
180	0.484249
166	0.477318
106	0.259658
165	0.224741
108	0.192170
109	0.167138
168	0.144170
110	0.087384
105	0.073841
107	0.066909
35	0.040555
33	0.029729
34	0.025856
36	0.017227
4	0.002665

158	1.566611
176	0.911045
157	0.881716
174	0.743176
173	0.726055
159	0.405039
138	0.383914
84	0.382341
80	0.363592
79	0.357348
82	0.324061
132	0.303640
128	0.292312
129	0.254236
86	0.216606
124	0.214898
136	0.212275
120	0.194546
87	0.183016
81	0.149595
85	0.147394
137	0.139883
23	0.128345
130	0.114970
41	0.078325
42	0.068122
53	0.061193
175	0.060039
54	0.058901
46	0.054310
25	0.047713
49	0.046973
83	0.046259
126	0.037537
44	0.033245
172	0.032489
131	0.027864
48	0.026204
24	0.025207
121	0.013739
