1 2 20
1 3 32
1 4 36
2 1 12
2 5 32
2 6 24
3 1 24
3 5 4
3 6 12
3 7 48
4 1 12
4 6 8
5 2 10
5 8 36
5 9 16
6 2 20
6 3 8
6 4 12
6 8 12
6 9 32
7 3 8
7 9 4
8 5 8
8 10 32
9 5 8
9 6 6
9 10 24
10 8 6
10 11 60
12 14 16
12 16 4
12 17 16
12 19 12
13 14 4
13 15 12
13 17 16
13 18 4
13 19 12
14 12 4
14 13 -2
14 20 24
14 21 4
14 22 8
15 12 4
15 13 -2
15 20 8
15 22 16
15 23 4
16 12 4
16 21 16
16 24 24
16 25 24
17 12 8
17 13 -4
17 20 4
17 22 8
17 24 4
18 13 4
18 21 4
18 23 12
18 25 -12
19 22 8
19 25 4
20 14 2
20 15 -6
20 26 24
20 27 4
21 14 4
21 16 8
21 27 24
21 28 16
22 17 -4
22 19 6
22 26 12
22 28 4
23 15 4
23 18 6
23 27 8
23 28 -8
24 16 12
24 17 4
24 27 4
24 28 8
25 16 8
25 18 -2
25 19 4
25 28 8
26 20 -4
26 29 4
27 20 4
27 21 6
27 29 24
28 21 8
28 22 4
28 23 -2
28 24 4
28 25 6
28 29 12
29 26 4
29 27 4
30 33 8
30 34 4
30 37 -12
30 38 8
31 34 4
31 35 -4
31 36 8
31 37 -12
31 38 -8
32 33 4
32 35 4
32 36 -4
32 38 4
33 30 -4
33 32 -4
33 39 4
33 40 -12
34 30 4
34 31 2
34 39 8
35 31 -6
35 32 8
35 39 8
35 41 24
35 42 8
36 31 8
36 32 -8
36 39 4
36 40 12
36 42 -4
37 30 -4
37 40 8
37 41 8
38 30 -4
38 31 -4
38 32 -4
38 42 4
39 33 4
39 34 4
39 35 -4
39 43 24
40 33 -4
40 36 -2
40 37 4
40 43 8
41 37 2
41 43 4
42 36 2
42 38 8
43 39 -2
44 44 0
