1 140 4
1 141 2
1 142 2
1 143 2
1 145 2
1 146 2
1 149 2
1 150 2
2 155 4
2 156 2
2 157 2
2 158 2
2 160 2
2 161 2
2 164 2
3 167 2
4 171 4
4 172 2
4 173 2
4 174 2
4 176 2
4 177 2
5 181 2
6 185 4
6 186 2
6 187 2
6 188 2
6 190 2
6 195 2
7 192 2
7 196 6
8 197 4
8 198 2
8 199 2
8 200 2
8 205 2
9 202 2
9 206 4
10 207 4
10 208 2
10 209 2
10 213 2
11 211 2
11 215 4
11 216 2
12 217 4
12 218 2
12 219 2
12 220 2
12 222 2
12 223 2
13 227 2
14 231 4
14 232 2
14 233 2
14 234 2
14 236 2
15 238 2
16 241 4
16 242 2
16 243 2
16 244 2
16 249 2
17 246 2
17 250 6
18 251 4
18 252 2
18 253 2
18 257 2
19 255 2
19 258 4
20 259 4
20 260 2
20 261 2
21 263 2
22 267 2
22 271 2
23 272 2
23 275 2
24 276 2
25 278 4
25 279 2
25 280 2
25 281 2
26 283 2
27 286 4
27 287 2
27 288 2
27 292 2
28 290 2
28 293 6
29 294 4
29 295 2
29 298 2
30 296 2
30 299 4
31 300 2
31 303 2
32 304 2
32 307 2
33 308 4
33 309 2
33 312 2
34 310 2
34 313 6
34 316 2
35 314 4
35 315 2
35 318 2
36 317 2
36 319 6
37 320 4
37 321 2
37 322 2
37 323 2
37 325 2
38 327 2
39 330 4
39 331 2
39 332 2
39 333 2
40 335 2
41 338 4
41 339 2
41 340 2
41 344 2
42 342 2
42 345 6
43 346 4
43 347 2
43 350 2
44 348 2
44 351 4
45 352 2
46 356 2
46 359 2
47 360 2
47 363 2
48 364 4
48 365 2
48 366 2
49 368 2
50 370 4
50 371 2
50 374 2
51 372 2
51 375 6
52 376 4
52 377 2
53 378 2
53 381 2
54 382 2
55 383 4
55 385 2
56 384 2
56 386 6
56 387 2
57 388 2
58 391 2
58 394 2
59 395 2
60 399 2
60 401 2
61 402 4
61 403 2
62 404 2
63 406 4
63 408 2
64 407 2
64 409 6
65 410 2
65 412 2
66 413 6
66 414 2
67 415 2
68 416 4
68 417 2
68 418 2
68 419 2
69 421 2
70 424 4
70 425 2
70 426 2
71 428 2
72 430 4
72 431 2
72 434 2
73 432 2
73 435 6
74 436 4
74 437 2
75 438 2
76 441 2
76 444 2
77 445 2
78 446 4
78 447 2
79 448 2
80 450 4
80 452 2
81 451 2
81 453 6
82 454 2
82 456 2
83 457 6
83 458 2
84 459 2
85 462 2
85 464 2
86 467 2
87 468 4
88 469 2
89 470 6
89 471 2
90 472 2
91 473 2
92 475 2
93 477 6
94 478 2
95 479 4
95 480 2
95 481 2
96 483 2
97 485 4
97 486 2
98 487 2
99 489 4
99 491 2
100 490 2
100 492 6
101 493 2
102 496 2
102 498 2
103 499 4
104 500 2
105 501 6
105 502 2
106 503 2
107 504 2
108 506 2
109 508 6
110 509 2
111 510 2
114 512 4
114 513 2
115 514 2
116 516 4
117 517 2
118 518 6
118 519 2
119 520 2
120 522 2
121 523 6
122 524 2
123 525 2
126 527 4
127 528 2
128 529 6
129 530 2
130 531 2
133 533 6
134 534 2
140 1 -4
140 535 4
140 537 2
140 538 2
140 544 2
140 547 2
140 560 2
141 1 -2
141 536 2
141 538 2
141 542 2
141 545 2
141 557 2
141 561 2
142 1 -2
142 537 2
142 539 2
142 545 2
142 546 2
142 562 2
142 563 2
143 1 -2
143 535 2
143 540 2
143 547 2
143 552 2
143 563 2
143 571 2
144 541 2
144 548 2
144 555 2
144 564 2
144 575 2
145 1 -2
145 535 2
145 544 2
145 549 2
145 561 2
145 565 2
145 571 2
146 1 -2
146 536 2
146 538 2
146 550 2
146 560 2
146 562 2
146 565 2
147 539 2
147 551 2
147 566 2
147 569 2
147 574 2
148 536 2
148 554 2
148 567 2
148 572 2
148 573 2
149 1 -2
149 537 2
149 539 2
149 550 2
149 552 2
149 557 2
149 560 2
150 1 -2
150 540 2
150 542 2
150 544 2
150 546 2
150 547 2
150 549 2
151 543 2
151 548 2
151 554 2
151 556 2
151 559 2
152 540 2
152 549 2
152 568 4
152 570 2
153 541 2
153 543 2
153 553 2
153 558 2
153 566 2
154 550 2
154 551 2
154 553 2
154 559 2
154 567 2
155 2 -4
155 577 4
155 579 2
155 580 2
155 586 2
155 589 2
156 2 -2
156 578 2
156 580 2
156 584 2
156 587 2
156 598 2
157 2 -2
157 579 2
157 581 2
157 587 2
157 588 2
157 600 2
158 2 -2
158 577 2
158 582 2
158 589 2
158 593 2
158 600 2
159 583 2
159 590 2
159 596 2
159 601 2
160 2 -2
160 577 2
160 586 2
160 591 2
160 593 2
160 598 2
161 2 -2
161 578 2
161 580 2
161 586 2
161 588 2
161 591 2
162 581 2
162 592 2
162 595 2
162 597 2
163 578 2
163 594 2
163 595 2
163 599 2
164 2 -2
164 579 2
164 581 2
164 582 2
164 584 2
164 589 2
165 583 2
165 585 4
165 590 2
166 582 2
166 591 2
166 592 2
166 594 2
167 3 -20
167 603 4
167 605 4
167 610 4
167 619 4
168 604 2
168 606 2
168 608 2
168 611 2
168 616 2
168 620 2
169 603 2
169 607 2
169 612 2
169 614 2
169 621 2
169 622 2
170 604 2
170 606 2
170 615 -2
170 618 -2
171 4 -4
171 625 4
171 627 2
171 628 2
171 634 2
172 4 -2
172 626 2
172 628 2
172 632 2
172 635 2
173 4 -2
173 627 2
173 629 2
173 635 2
173 636 2
174 4 -2
174 625 2
174 630 2
174 634 2
174 636 2
175 631 2
175 637 2
175 638 2
176 4 -2
176 625 2
176 630 2
176 632 2
176 634 2
177 4 -2
177 626 2
177 627 2
177 628 2
177 629 2
178 629 2
178 631 2
178 633 2
179 626 2
179 633 2
179 637 2
180 630 2
181 5 -18
181 639 4
181 641 4
181 646 4
182 640 2
182 642 2
182 644 2
182 647 2
182 651 2
183 639 2
183 643 2
183 648 2
183 649 2
183 650 -2
184 640 2
184 642 2
184 643 -2
184 645 -2
184 648 -2
185 6 -4
185 653 4
185 655 2
185 656 2
185 669 2
186 6 -2
186 654 2
186 656 2
186 659 2
186 670 2
187 6 -2
187 655 2
187 657 2
187 659 2
187 671 2
188 6 -2
188 653 2
188 655 2
188 657 2
188 672 2
189 658 4
189 673 2
190 6 -2
190 653 2
190 654 2
190 656 2
190 674 2
191 654 2
191 657 2
191 675 2
192 7 -16
192 660 4
192 662 4
192 667 4
192 676 6
193 661 2
193 663 2
193 665 2
193 668 2
193 677 6
194 660 2
194 666 -2
194 678 6
195 6 -6
195 669 4
195 670 2
195 671 2
195 672 2
195 674 2
196 7 -2
196 676 2
197 8 -4
197 679 4
197 681 2
197 687 2
198 8 -2
198 680 2
198 681 2
198 688 2
199 8 -2
199 680 2
199 681 2
199 689 2
200 8 -2
200 679 4
200 690 2
201 680 2
201 691 2
202 9 -14
202 682 4
202 684 4
202 692 4
203 683 2
203 685 2
203 686 2
203 693 4
204 682 2
204 683 -2
204 685 -2
204 694 4
205 8 -8
205 687 4
205 688 2
205 689 2
205 690 2
206 9 -4
206 692 2
207 10 -4
207 695 4
207 699 2
208 10 -2
208 695 2
208 700 2
209 10 -2
209 695 2
209 701 2
210 702 2
211 11 -12
211 696 4
211 698 4
211 707 4
211 709 2
212 708 4
212 710 2
213 10 -10
213 699 4
213 700 2
213 701 2
213 711 4
214 703 4
214 704 2
214 705 2
214 711 -2
215 11 -4
215 707 2
215 712 10
216 11 -2
216 709 2
217 12 -4
217 713 4
217 715 2
217 716 2
217 722 2
218 12 -2
218 714 2
218 716 2
218 720 2
218 723 2
219 12 -2
219 715 2
219 717 2
219 723 2
219 724 2
220 12 -2
220 713 2
220 718 2
220 722 2
220 724 2
221 719 2
221 725 2
221 726 2
222 12 -2
222 713 2
222 718 2
222 720 2
222 722 2
223 12 -2
223 714 2
223 715 2
223 716 2
223 717 2
224 717 2
224 719 2
224 721 2
225 714 2
225 721 2
225 725 2
226 718 2
227 13 -18
227 727 4
227 729 4
227 734 4
228 728 2
228 730 2
228 732 2
228 735 2
228 739 2
229 727 2
229 731 2
229 736 2
229 737 2
229 738 -2
230 728 2
230 730 2
230 731 -2
230 733 -2
230 736 -2
231 14 -4
231 741 4
231 743 2
231 744 2
232 14 -2
232 742 2
232 744 2
232 747 2
233 14 -2
233 743 2
233 745 2
233 747 2
234 14 -2
234 741 2
234 743 2
234 745 2
235 746 4
236 14 -2
236 741 2
236 742 2
236 744 2
237 742 2
237 745 2
238 15 -16
238 748 4
238 750 4
238 755 4
239 749 2
239 751 2
239 753 2
239 756 2
240 748 2
240 754 -2
241 16 -4
241 757 4
241 759 2
241 765 2
242 16 -2
242 758 2
242 759 2
242 766 2
243 16 -2
243 758 2
243 759 2
243 767 2
244 16 -2
244 757 4
244 768 2
245 758 2
245 769 2
246 17 -14
246 760 4
246 762 4
246 770 6
247 761 2
247 763 2
247 764 2
247 771 6
248 760 2
248 761 -2
248 763 -2
248 772 6
249 16 -6
249 765 4
249 766 2
249 767 2
249 768 2
250 17 -2
250 770 2
251 18 -4
251 773 4
251 777 2
252 18 -2
252 773 2
252 778 2
253 18 -2
253 773 2
253 779 2
254 780 2
255 19 -12
255 774 4
255 776 4
255 781 4
256 782 4
257 18 -8
257 777 4
257 778 2
257 779 2
258 19 -4
258 781 2
259 20 -4
259 783 10
259 785 2
260 20 -2
260 786 2
261 20 -10
261 784 4
261 785 4
261 786 2
262 784 -2
262 787 4
262 788 2
