2 69 2
2 70 2
2 72 4
2 75 2
2 76 2
3 68 -2
4 68 -4
4 69 -2
4 70 -2
4 74 -2
4 75 2
4 76 2
4 77 6
5 69 -2
5 70 -2
6 69 -2
6 70 -2
6 72 -4
6 74 4
7 68 2
7 71 -2
7 72 -2
7 73 -2
8 72 2
8 75 -2
8 76 -2
8 77 -6
9 69 2
9 70 2
9 74 -4
9 75 -2
9 76 -2
10 79 2
10 80 2
10 82 4
10 84 2
11 78 -2
11 86 2
12 78 -4
12 79 -2
12 80 -2
12 84 4
12 89 2
12 90 2
12 92 4
12 102 -2
13 79 -2
13 80 -2
13 94 2
14 79 -2
14 80 -2
14 81 2
14 82 -2
14 83 2
14 84 -2
14 97 2
14 98 2
14 99 6
15 78 2
15 81 -2
15 82 -2
15 83 -2
15 101 2
15 109 2
16 79 2
16 80 2
16 81 -2
16 83 -2
16 84 -4
16 105 4
16 107 2
17 85 -2
17 87 2
17 88 -2
17 103 -6
18 86 -2
18 96 -2
18 109 -2
19 87 -2
19 104 -2
20 88 -4
20 89 -2
20 90 -2
20 91 2
20 92 2
20 108 -2
21 89 -2
21 90 -2
21 93 -2
21 95 2
21 109 -4
22 92 -4
22 96 -4
22 106 -2
22 107 -2
23 88 2
23 91 -4
23 92 -2
23 100 -2
23 104 -2
23 105 -2
24 94 -2
24 95 -2
24 97 -2
24 98 -2
24 105 -4
25 96 2
25 97 -2
25 98 -2
25 99 -6
25 101 -2
26 111 2
26 112 2
26 114 4
27 110 -2
27 116 2
28 110 -4
28 111 -2
28 112 -2
28 113 2
28 114 2
28 119 2
28 120 2
28 121 6
28 128 -2
29 111 -2
29 112 -2
29 123 2
30 114 -4
30 125 4
31 110 2
31 113 -4
31 114 -2
31 127 2
31 130 2
32 115 -2
32 117 2
32 118 -2
32 129 -6
32 133 2
32 138 -2
33 116 -2
33 117 -2
33 124 -2
33 130 -2
33 136 2
34 118 -4
34 131 -2
34 141 4
34 146 -2
35 119 -2
35 120 -2
35 122 -2
35 130 -4
35 143 2
35 150 -2
36 118 2
36 119 -2
36 120 -2
36 121 -6
36 124 -2
36 125 -2
36 126 -2
36 127 -2
36 144 2
36 152 -2
37 123 -2
37 125 -4
38 132 -2
38 139 -2
38 140 -2
38 147 -6
39 133 -2
39 135 -2
39 136 -2
39 144 -2
39 151 -6
40 140 -2
40 141 -2
40 145 -2
41 141 -4
41 142 -2
41 143 -2
41 144 -4
41 148 -2
42 154 2
42 155 2
42 156 6
43 153 -2
43 158 2
44 153 -4
44 160 4
44 165 -2
45 154 -2
45 155 -2
45 162 2
46 153 2
46 154 -2
46 155 -2
46 156 -6
46 163 2
47 157 -2
47 159 -2
47 166 -6
47 168 2
47 172 -2
48 158 -2
48 163 -2
49 159 -2
49 160 -2
49 164 -2
49 173 2
49 176 -2
50 160 -4
50 161 -2
50 162 -2
50 163 -4
50 177 -2
51 167 -2
51 168 -2
51 170 -2
51 173 -2
51 175 -6
51 180 -2
52 173 -4
52 174 -2
52 183 -2
53 178 -2
53 182 -6
54 185 4
55 184 -2
55 187 2
56 184 -2
56 185 -2
56 188 2
56 191 -2
57 185 -4
58 186 -2
58 187 -2
58 188 -2
58 190 -6
58 194 -2
59 188 -4
59 189 -2
59 196 -2
60 192 -2
